,guuid,source,sampleid,plate_code
2025,e89611cc-c25a-4240-a1c5-45fb68f92fe1,APHA,MSG25-C18,OX406_Ecol
2026,e89cdb35-b6d3-4467-becb-ed8cc0b1dc2d,APHA,MSG18-C09,OX405_Ecol
2027,e8ae4b7e-d4f6-47ed-9203-491903b7c07e,OXFORD,L11233,OX274_Ecol
2028,e8b26a0c-703c-46cf-9d06-8a4329ad4279,APHA,MSG36-C08,OX407_Ecol
2029,e8b87fea-3dc6-470d-a138-4a5591d26221,APHA,MSG22-C13,OX406_Ecol
2030,e8ef0f7f-4302-41d0-986a-6c7eb9a7c6d7,OXFORD,L21291,OX300_Ecol
2031,e90a4d62-a381-4365-8243-c4b3b2b5bdf2,APHA,MSG14-C11,OX405_Ecol
2032,e91258e6-e5c6-44df-be13-d88a91c902e1,APHA,MSG51-C18,OX410_Ecol
2033,e9210537-efd8-4ba8-8449-c6947076b834,OXFORD,L29155,OX299_Ecol
2034,e9876cfd-9ca2-477a-9021-ab3a7cd74c39,APHA,MSG19-C13,OX405_Ecol
2036,e9bfdd8e-2bd5-43c3-8252-84db2bf94ca1,OXFORD,L46421,OX274_Ecol
2037,ea12e613-740e-4d8a-87b3-1271942f6058,HICF,HICF907,OX59_MIXED
2038,ea3437bc-8669-4fcb-b908-73d7e3200023,APHA,MSG41-C13,OX408_Ecol
2040,ea4f6c90-95ce-4b5a-b6b4-2cb0e1bf5eb6,APHA,MSG51-C17,OX410_Ecol
2042,ea91051e-c78d-455c-bc9f-70e55dd459e0,APHA,MSG55-C11,OX1173_ECOL_APHA_Molsig
2043,eaa67e0c-4195-4a21-9d31-0c8bbda7d229,OXFORD,H36734,OX290_Ecol
2044,eaca5fc3-3205-46a6-8ac7-f54796da6a6e,HICF,HICF863,OX58_MIXED
2045,ead3670d-7d5b-4e4e-99c9-6c29b2bb95ac,APHA,MSG14-C12,OX405_Ecol
2046,eae58f2a-173c-4476-b6ec-6396b3fcfe8f,APHA,MSG26-C12,OX1173_ECOL_APHA_Molsig
2048,eb3c717e-06da-4626-8cd8-b9c385d900ea,APHA,MSG27-C08,OX406_Ecol
2049,eb4099e7-f774-4d6d-9867-0df72671cb2d,APHA,MSG43-C12,OX408_Ecol
2050,eb46f803-8408-4248-8e8b-7754330273c4,APHA,MSG15-C07,OX404_Ecol
2051,eb723927-3cf1-4633-a352-0be265143842,OXFORD,L77791,OX289_Ecol
2052,eb78e5bf-75ef-4a37-ac70-6596bbd86427,APHA,MSG54-C07,OX410_Ecol
2053,eba8d22e-ad77-4305-9ab4-cccbaafdf5da,APHA,MSG23-C18,OX406_Ecol
2054,ebe56b45-259c-482d-ba04-035442fb5b92,APHA,MSG44-C12,OX408_Ecol
2055,ebfc656c-2e8c-49d7-bbf7-53fb6160c34b,OXFORD,L57540,OX1364_Ecol_Oxf_BLC
2056,ec8356a5-d667-4b5e-98c8-f1ec5175320e,HICF,HICF199_I1_E1,362_Mixd_batch35
2057,ecb49154-3640-41fb-8abf-865cdd535650,APHA,MSG33-C03,OX1179_ECOL_APHA_Molsig
2060,ecd3c38d-14ec-4a32-8e1a-41f6efcb5ae6,APHA,MSG35-C16,OX407_Ecol
2063,ed36ca34-e13e-4d4e-8e43-9ea5fe7c397b,OXFORD,L3295,OX291_Ecol
2064,ed45f06b-51b4-4028-9922-ca45f6dd5ba0,OXFORD,L1219,OX290_Ecol
2065,ed59429f-45f5-45e9-bd8e-35b91b15cefd,OXFORD,S50747,OX300_Ecol
2066,ed63b4c7-07e5-4790-934c-28608ef13d9e,APHA,MSG04-C14,OX405_Ecol
2067,ed899847-501f-4650-80f3-3e8fe4acf780,HICF,HICF144_I1_E1,361_Ecol_batch15
2068,ed8e9fc6-8186-48f9-91c0-f2f387442d75,OXFORD,L2238,OX280_Ecol
2069,eda6161d-d79e-4133-9ff5-5a168c78850f,APHA,MSG28-C13,OX407_Ecol
2070,edd51bf6-6843-46e8-aba7-39a4c4cfb4db,OXFORD,L5138,OX280_Ecol
2071,ede1e624-1c05-4c1b-a6f6-07cf27ee5432,HICF,HICF173_I1_E1,361_Ecol_batch15
2072,edea003c-32bf-4595-908b-441e75adb914,OXFORD,L47704,OX1357_Ecol_Oxf_BLC
2073,ee02dd01-046e-467f-9c35-a65bcaa14b8c,OXFORD,L7847,OX1365_Ecol_Oxf_BLC
2075,eea4549a-3234-4525-aec7-c7b19e259a69,HICF,HICF1_I1_E1,307_Mixd_batch32
2076,eeb97dc9-4e4a-4f7a-ba0e-7d7b18143622,HICF,HICF160_I1_E1,361_Ecol_batch15
2077,eed92e71-aad4-4b46-99dd-2cf105b65212,HICF,HICF11_I1_E1,307_Mixd_batch32
2079,ef680e46-605b-456c-8e5a-ce56a1d7fa1c,HICF,HICF54_I1_E1,361_Ecol_batch15
2080,ef6b68b8-c869-48db-8a00-b716e47291a3,HICF,HICF146_I1_E1,361_Ecol_batch15
2082,ef9f800b-f220-4eb5-a48e-35cef6859153,OXFORD,L42496,OX1366_Ecol_Oxf_BLC
2083,efacfa09-a160-4b75-a946-da6e433a2be2,OXFORD,L56654,OX289_Ecol
2084,efe3fb97-a23f-47ed-a527-185707556ff1,OXFORD,L3762,OX290_Ecol
2085,f00da2a1-21ec-4393-ade8-1320fe3e2867,HICF,HICF829,OX58_MIXED
2086,f03e13f4-aaae-4955-9840-da9d7f97eb1a,OXFORD,L56884,OX1364_Ecol_Oxf_BLC
2090,f0edd78c-8f95-48fe-a9eb-824b477dd8d5,APHA,MSG45-C14,OX410_Ecol
2092,f0f6aa08-7b03-4c59-950e-d34ecf4e74ae,OXFORD,M64880,OX320_Kpne
2093,f0ff950f-d589-47ca-ae72-59109fb3efa1,APHA,MSG06-C13,OX404_Ecol
2094,f10966d1-4a99-49f7-810d-e906022a8c1c,HICF,HICF666,OX32_Ecol
2095,f119aed0-c519-4442-bde0-d3019e424f42,APHA,MSG36-C18,OX408_Ecol
2096,f12d0536-ba20-4ab7-9ba6-204f6a96707a,OXFORD,L58369,OX289_Ecol
2097,f1797699-1fa8-4c58-97f0-5c64c2a119b2,OXFORD,L89291,OX280_Ecol
2098,f17f6760-72d0-41a9-836c-2e3b63164429,HICF,HICF815,OX58_MIXED
2099,f18706fb-e799-47ba-910d-637cda93d142,HICF,HICF248_I1_E1,362_Mixd_batch35
2100,f189af00-b086-4e6e-8b1d-c0c17acf5fbd,APHA,MSG18-C21,OX405_Ecol
2101,f1c1dd24-7c18-41e7-a3c6-a54b921a775c,APHA,MSG18-C07,OX405_Ecol
2102,f1da25ad-55de-4fc2-a9de-8d7e42c52f39,OXFORD,L78016,OX289_Ecol
2103,f1f43ac8-d741-4b8d-aed7-e7d7e497698b,OXFORD,L13636,OX291_Ecol
2106,f22d41e1-ca85-490a-af3e-01837b572bbd,HICF,HICF78_I1_E1,361_Ecol_batch15
2109,f254fa3f-93d7-41e9-85c4-0d57e404f569,APHA,MSG22-C15,OX406_Ecol
2110,f259a9db-0352-4943-beb4-6cd0e19f0382,APHA,MSG04-C05,OX404_Ecol
2111,f2850458-a0bf-4ecc-a055-5737cac03637,OXFORD,L41220,OX274_Ecol
2112,f286bf7e-807e-4ddb-919e-e2225d2dfab5,OXFORD,L45607,OX290_Ecol
2113,f2cda67e-528f-4c0f-893e-2816bb8e51dd,OXFORD,L41475,OX290_Ecol
2114,f2d5a22d-2beb-4e7e-9d4c-d4563011c28e,APHA,MSG33-C15,OX407_Ecol
2115,f2e0c87d-6b04-4a1f-8d62-b2c00cb994bb,OXFORD,L46605,OX1366_Ecol_Oxf_BLC
2117,f352c2a2-8afb-4103-9abe-2146d45712c5,HICF,HICF911,OX59_MIXED
2118,f377e02d-09e7-446f-9617-7941a25ddac7,HICF,HICF224_I1_E1,362_Mixd_batch35
2119,f37e22ef-0177-4d02-8179-d58b1dac7ec3,APHA,MSG23-C17,OX406_Ecol
2120,f3884b80-2577-4e51-b59c-8bc023094571,APHA,MSG12-C18,OX405_Ecol
2121,f39e2a83-fbce-472c-ae6b-65a24009beb6,APHA,MSG15-C09,OX405_Ecol
2122,f3b99f04-2008-411e-8c8d-9ac6ca30eb89,OXFORD,S46942,OX319_Ecol
2123,f4937c34-f805-4e66-b4e0-9a10ba77f347,HICF,HICF41_I1_E1,361_Ecol_batch15
2124,f4a8cd66-8ae6-421d-90d5-f93ceeaf9ae8,APHA,MSG25-C20,OX406_Ecol
2125,f4baeb5f-5bd0-4c4a-97fc-6d8ca3c64471,HICF,HICF874,OX58_MIXED
2126,f4d26ccd-6779-46b0-b611-682232be0637,APHA,MSG23-C08,OX406_Ecol
2127,f4e79aed-d762-414f-85b8-4239b782df1d,OXFORD,L28160,OX300_Ecol
2128,f51c49b2-b723-4300-9dfa-8e470c2fc321,HICF,HICF53_I1_E1,361_Ecol_batch15
2129,f528bd57-1a67-4f76-9507-27746923fa01,OXFORD,L406,OX291_Ecol
2130,f57898d2-5e4d-43de-b031-973811b63671,OXFORD,L95484_2,OX1365_Ecol_Oxf_BLC
2132,f5a1662f-1eb2-4484-8c4d-6f291f50b822,HICF,HICF21_I1_E1,307_Mixd_batch32
2133,f5b8dc46-aff1-4a99-996f-093c774e6cb4,OXFORD,L38470,OX299_Ecol
2134,f5d99a7c-5210-4d5b-84b0-75dcfb38e63b,APHA,MSG20-C16,OX406_Ecol
2135,f6081d92-9546-4e33-9cd1-ac7bc2bf91e8,OXFORD,L50798,OX290_Ecol
2137,f64087a8-f3c0-4e51-a810-7dfb0e517a96,OXFORD,S46351,OX319_Ecol
2138,f670d103-d482-42a5-98d6-2cddb0fa0e75,APHA,MSG31-C10,OX407_Ecol
2139,f6715c4a-8c79-4a74-96f9-b53448f56a8c,OXFORD,L95187,OX280_Ecol
2140,f692bb51-2932-4905-a8ad-5ead7480dd16,APHA,MSG46-C06,OX1179_ECOL_APHA_Molsig
2142,f6a656f6-3d6f-4adb-9302-ac8e49a50be8,APHA,MSG12-C16,OX405_Ecol
2143,f6ac8a4c-fb36-4e02-bacd-bf31a236b492,APHA,MSG36-C10,OX407_Ecol
2144,f7029b0d-c6f9-4131-bfe1-0c712b67d47d,OXFORD,L25468,OX300_Ecol
2145,f72d310b-e31c-449c-bd07-c93e1026b101,HICF,HICF75_I1_E1,361_Ecol_batch15
2146,f748d6cc-7b97-4f94-9de7-301001ea6631,HICF,HICF180_I1_E1,361_Ecol_batch15
2147,f75fd372-d4cc-4e56-be33-f9c0cd048659,OXFORD,L33043,OX299_Ecol
2148,f799ce31-980f-49bc-a420-1b39a67c2701,OXFORD,L408,OX1365_Ecol_Oxf_BLC
2150,f7a90e66-2586-43cf-bfd5-40d8c91fba2c,HICF,HICF29_I1_E1,307_Mixd_batch32
2152,f7d814d6-787a-4f84-b5fa-2b4e5812e8e7,APHA,MSG55-C17,OX1173_ECOL_APHA_Molsig
2153,f7f96d71-c531-4474-bf24-e1af928ce607,OXFORD,X42296,OX319_Ecol
2154,f7fdd071-d404-4b17-9e49-ac8035305a2e,HICF,HICF900,OX59_MIXED
2155,f80bd739-8686-4069-a7d9-f9e1334c26d3,HICF,HICF861,OX58_MIXED
2157,f88d1eff-a2be-4496-b03b-7a97dfff7189,OXFORD,F12028,OX300_Ecol
2158,f8d3e1bd-0bdd-4e19-8a9a-2c13098b3050,OXFORD,H27875,OX299_Ecol
2160,f9330843-6d40-4d98-b438-2d9a8838777d,OXFORD,L47348,OX274_Ecol
2161,f9d12afb-683a-4e4a-bd6b-fed9f97bd65a,APHA,MSG48-C07,OX410_Ecol
2162,f9eac854-9c4d-4bcc-a56d-f932727b2eaa,OXFORD,L41793,OX290_Ecol
2165,fa02ce62-d857-4aca-a08a-02cc56d673b5,APHA,MSG48-C08,OX410_Ecol
2166,fa0c8232-0f49-485d-93f2-720da4a9e3af,OXFORD,L37888,OX1366_Ecol_Oxf_BLC
2167,fa67f16f-159b-4da7-b4e8-250e8cc60292,OXFORD,L59200,OX1364_Ecol_Oxf_BLC
2168,fa770bd8-c434-4369-a63e-bbe544e9fc1b,HICF,HICF908,OX59_MIXED
2169,fa9eeccf-f9ea-4b16-bb5f-02a69d032f19,APHA,MSG38-C06,OX408_Ecol
2170,fab7978a-e3f9-48b2-b60e-a1981ddd15e4,OXFORD,L35719,OX299_Ecol
2171,fad5df88-7637-4e3e-acf9-c0108c24fbed,APHA,MSG54-C15,OX1173_ECOL_APHA_Molsig
2172,faf08b52-72c4-45c2-a199-0e72af8054ec,OXFORD,M68350,OX319_Ecol
2173,fafe9f10-443b-4b5c-bce0-043e467feeff,OXFORD,L83667,OX280_Ecol
2174,fb2d3ced-a7d3-4704-90c3-6a5339401423,OXFORD,L99348,OX280_Ecol
2175,fb36a4a3-f96c-42e6-865b-a6c24ccd933a,OXFORD,L28010,OX1366_Ecol_Oxf_BLC
2176,fb53cce8-8d89-4655-8f11-2f6a57680544,OXFORD,W23515,OX300_Ecol
2177,fb609a4b-fe21-4b17-ade4-3f22c23b5e96,HICF,HICF560_I1_E1,375_Mixd_batch37
2178,fb8e90a1-b3b7-449d-9d36-fb6174cd8002,OXFORD,L789,OX291_Ecol
2179,fb9250c9-56a0-4467-b7ba-416ceac9b81a,OXFORD,L37108,OX1366_Ecol_Oxf_BLC
2181,fb9ab93b-a39c-4aae-be7e-703b0e698c4f,OXFORD,L2291,OX1365_Ecol_Oxf_BLC
2182,fbc99c1c-b70e-4502-989b-9d212941645f,OXFORD,H17171,OX300_Ecol
2183,fc05bd5e-5394-441e-a14f-e704a7286813,OXFORD,L13738,OX319_Ecol
2184,fc066554-2f5b-49b2-8c8f-c0b53ff55385,APHA,MSG09-C09,OX404_Ecol
2185,fc1b10a7-3dc8-4381-84be-a3da0d31d997,OXFORD,L26425_m1,OX274_Ecol
2187,fc5263bf-393c-4cae-9665-0f1d884e4bbd,APHA,MSG27-C07,OX406_Ecol
2188,fc5b4943-0b19-4421-8ec0-e18e17ed6f04,OXFORD,L28929,OX299_Ecol
2189,fc75ec09-9c26-4e4e-ae3b-8af3a088a9f9,OXFORD,L16464,OX319_Ecol
2190,fc8be59a-8468-4aa2-819b-4b4bc90a3a98,OXFORD,L47003,OX291_Ecol
2191,fcc19ea3-1a55-4886-b5b7-c84fe1f43f9a,OXFORD,F15364,OX300_Ecol
2192,fd05d7f1-177a-4f42-b0e1-8d2bf8e84e05,HICF,HICF252_I1_E1,362_Mixd_batch35
2193,fd07bdff-9438-4788-b384-415a2ec1ac6d,HICF,HICF808,OX58_MIXED
2194,fd1489de-3070-4a0e-8904-e2084c39edc6,OXFORD,L80186,OX289_Ecol
2195,fd260658-dca0-4af9-9040-0cc5de57704c,OXFORD,L14505,OX319_Ecol
2196,fd34140b-c51a-4c68-960a-cf8c9a678a48,HICF,HICF14_I1_E1,374_Mixd_batch36
2197,fd44427f-d557-40ff-a556-c8efd7afe4b4,OXFORD,L5814,OX280_Ecol
2198,fd95524d-aacd-4dd9-9537-49fef9630209,APHA,MSG40-C07,OX408_Ecol
2201,fdc4779f-a769-495a-9aa9-4fe71cc24a43,APHA,MSG05-C05,OX405_Ecol
2202,fde1a2d0-b03c-426a-91f2-d9fad66d8c8b,APHA,MSG38-C16,OX408_Ecol
2203,fde67d76-f498-4ca2-989a-5163b04a9359,APHA,MSG53-C11,OX410_Ecol
2204,fdeee6ca-0382-48b8-989e-5da7d1124d1c,OXFORD,L43059,OX290_Ecol
2205,fe4ce9b9-b153-49c2-a259-abc15e149a36,OXFORD,L9508,OX1365_Ecol_Oxf_BLC
2206,fe97b0d0-0b78-46d3-8121-04e62b2a6244,OXFORD,L37368,OX299_Ecol
2207,fea8bf05-de12-4b58-9779-3d0766f9528d,OXFORD,L96561,OX1365_Ecol_Oxf_BLC
2208,fec3086f-4f01-48cb-acb1-f09e5eeb89ec,APHA,MSG30-C14,OX407_Ecol
2209,ff1adadb-cda6-4acd-8022-ae9ba343358a,OXFORD,L81583,OX289_Ecol
2210,ff20eb69-fd10-48ae-ab66-b3182dd2b4be,OXFORD,L73346,OX289_Ecol
2211,ff5be8da-ab33-4f4d-8d77-ffc88cdc1de0,OXFORD,L10502,OX319_Ecol
2212,ff5c19f8-bc99-48f3-bc5e-3c730a22e4bf,HICF,HICF886,OX59_MIXED
2213,ff643fe7-07a8-4d8f-a24b-3adec1e64e5a,HICF,HICF898,OX59_MIXED
2215,ff7c9035-24ab-4dcf-a2ef-fa011f7e2304,OXFORD,L2077,OX290_Ecol
2216,ff8390ff-47b0-4b81-bd3d-e2b670f17f25,OXFORD,L3258,OX290_Ecol
2218,ffae7b9d-7bb6-4b9e-8d66-8c02e009a065,OXFORD,L43146,OX290_Ecol
2219,ffb5f480-e3cf-4f6b-8f16-5418e940a11d,OXFORD,H14694,OX319_Ecol
2220,ffbfc7b4-8bc9-43d3-9a0c-2aed593e7be4,OXFORD,L88465,OX1365_Ecol_Oxf_BLC
