isolate,pattern,simulatable,contig
f670d103-d482-42a5-98d6-2cddb0fa0e75,aac(3)-IV_1_DQ241380:aac(3)-IVa_1_X01385,True,NODE_51_length_3490_cov_116.958687
f670d103-d482-42a5-98d6-2cddb0fa0e75,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False,
f670d103-d482-42a5-98d6-2cddb0fa0e75,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_4_AF313472:aph(3'')-Ib_5_AF321551,True,NODE_87_length_1215_cov_233.784710
f670d103-d482-42a5-98d6-2cddb0fa0e75,aph(6)-Id_1_M28829,False,
f670d103-d482-42a5-98d6-2cddb0fa0e75,sul1_2_U12338:sul1_5_EU780013,True,NODE_57_length_2991_cov_113.059025
f670d103-d482-42a5-98d6-2cddb0fa0e75,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_42_length_6006_cov_176.281498
55d139f4-3044-464d-9367-a347dcc49174,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
66d3da7e-8763-4c1d-85d5-d6dd1d27eb58,oqxB_1_EU370913,False,
66d3da7e-8763-4c1d-85d5-d6dd1d27eb58,aac(3)-IV_1_DQ241380:aac(3)-IVa_1_X01385,True,NODE_86_length_6057_cov_51.181271
66d3da7e-8763-4c1d-85d5-d6dd1d27eb58,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False,
66d3da7e-8763-4c1d-85d5-d6dd1d27eb58,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_5_AF321551,True,NODE_19_length_85431_cov_59.976111
66d3da7e-8763-4c1d-85d5-d6dd1d27eb58,sul1_2_U12338:sul1_5_EU780013,True,NODE_109_length_2024_cov_93.277350
b682d10d-bc0f-4a1f-bc43-8d36c9dd4405,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_5_AF321551,True,NODE_55_length_10746_cov_75.617959
ed36ca34-e13e-4d4e-8e43-9ea5fe7c397b,sul1_2_U12338:sul1_39_AY522923:sul1_5_EU780013,False,
ed36ca34-e13e-4d4e-8e43-9ea5fe7c397b,dfrA7_1_AB161450:dfrA7_5_AJ419170,True,NODE_47_length_7912_cov_22.425526
44858c68-5073-458c-a5d4-d4e59a0913bf,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_38_length_25922_cov_29.675527
44858c68-5073-458c-a5d4-d4e59a0913bf,sul1_2_U12338:sul1_5_EU780013,True,NODE_38_length_25922_cov_29.675527
44858c68-5073-458c-a5d4-d4e59a0913bf,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_38_length_25922_cov_29.675527
b2761493-7bc2-457e-8620-a9ce6b7f7f5f,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2_2_JQ364967,True,NODE_36_length_11060_cov_44.111627
b2761493-7bc2-457e-8620-a9ce6b7f7f5f,sul1_2_U12338:sul1_5_EU780013,True,NODE_36_length_11060_cov_44.111627
21ecbb04-0769-4b63-8e9f-cc8a9e368e83,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_157_length_1762_cov_116.567700
21ecbb04-0769-4b63-8e9f-cc8a9e368e83,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False,
21ecbb04-0769-4b63-8e9f-cc8a9e368e83,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_79_length_15870_cov_117.547015
21ecbb04-0769-4b63-8e9f-cc8a9e368e83,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_115_length_6021_cov_123.859017
41a5490b-c58b-432a-9da4-582af3bf4a24,aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_14_length_144445_cov_53.749612
41a5490b-c58b-432a-9da4-582af3bf4a24,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_74_length_4896_cov_40.680432
41a5490b-c58b-432a-9da4-582af3bf4a24,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_14_length_144445_cov_53.749612
d5f95895-905e-4bca-abbc-f7cb24abeb61,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_46_length_6808_cov_44.326846
d5f95895-905e-4bca-abbc-f7cb24abeb61,sul1_2_U12338:sul1_5_EU780013,True,NODE_40_length_10119_cov_46.058853
74faaba2-f86c-4787-a63b-7b352b39ac0b,sul1_36_X15024:sul1_39_AY522923:sul1_5_EU780013:sul1_8_JN581942,False,
74faaba2-f86c-4787-a63b-7b352b39ac0b,dfrA7_1_AB161450:dfrA7_5_AJ419170,True,NODE_41_length_9259_cov_34.693749
95736ba7-f19e-4909-86cc-231a533890cd,sul1_2_U12338:sul1_5_EU780013,True,NODE_39_length_6682_cov_55.986980
f1c1dd24-7c18-41e7-a3c6-a54b921a775c,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_40_length_15621_cov_61.547349
f1c1dd24-7c18-41e7-a3c6-a54b921a775c,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_40_length_15621_cov_61.547349
ef6b68b8-c869-48db-8a00-b716e47291a3,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129,True,NODE_123_length_838_cov_84.877792
ef6b68b8-c869-48db-8a00-b716e47291a3,sul1_2_U12338:sul1_5_EU780013,True,NODE_54_length_15690_cov_47.692756
ef6b68b8-c869-48db-8a00-b716e47291a3,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_9_length_180877_cov_42.717218
a012d392-831e-4376-8fa7-bba812ffc828,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_34_length_47263_cov_42.961260
a012d392-831e-4376-8fa7-bba812ffc828,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_34_length_47263_cov_42.961260
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_63_length_6811_cov_33.019751
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,sul1_2_U12338:sul1_5_EU780013,True,NODE_59_length_10117_cov_33.519024
66326c3e-3bea-4d94-b718-4793ab68bd94,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_48_length_11047_cov_74.836463
66326c3e-3bea-4d94-b718-4793ab68bd94,aph(6)-Id_1_M28829,False,
66326c3e-3bea-4d94-b718-4793ab68bd94,sul1_2_U12338:sul1_5_EU780013,True,NODE_48_length_11047_cov_74.836463
66326c3e-3bea-4d94-b718-4793ab68bd94,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_48_length_11047_cov_74.836463
a03958f9-e325-4134-a499-c75ca1190cce,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_50_length_6808_cov_46.884861
a03958f9-e325-4134-a499-c75ca1190cce,sul1_2_U12338:sul1_5_EU780013,True,NODE_48_length_9927_cov_46.279594
242c06fb-62a2-4fcd-9a3a-770305b89c44,blaTEM-1B_1_AY458016,False,
6f1bd61a-d219-4b18-9dbc-bed99634a420,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_74_length_6736_cov_52.824448
03f66486-c695-4990-a8eb-97e708c23db0,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_83_length_1762_cov_150.066884
03f66486-c695-4990-a8eb-97e708c23db0,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA23_1_AJ809407:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:aadA3_1_AF047479,False,
03f66486-c695-4990-a8eb-97e708c23db0,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_118_length_730_cov_73.304747
99e9c7dc-7715-4551-a721-0f8b6a5f3065,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_45_length_11046_cov_89.660224
99e9c7dc-7715-4551-a721-0f8b6a5f3065,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_61_length_4531_cov_85.773013
99e9c7dc-7715-4551-a721-0f8b6a5f3065,sul1_2_U12338:sul1_5_EU780013,True,NODE_45_length_11046_cov_89.660224
99e9c7dc-7715-4551-a721-0f8b6a5f3065,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_45_length_11046_cov_89.660224
a8dab80f-0835-43ef-9d20-343dd32c1766,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550:aph(3'')-Ib_5_AF321551,True,NODE_76_length_1778_cov_161.482069
a8dab80f-0835-43ef-9d20-343dd32c1766,aph(3')-Ia_1_V00359:aph(3')-Ia_7_X62115,True,NODE_63_length_5995_cov_67.363805
a8dab80f-0835-43ef-9d20-343dd32c1766,sul2_10_AM183225:sul2_2_AY034138:sul2_3_HQ840942,False,
18061040-784b-45f3-8254-c5b9ad8fc7db,aac(6')-Ib3_1_X60321:aac(6')-Ib_1_M21682,True,NODE_15_length_145569_cov_43.226659
f4baeb5f-5bd0-4c4a-97fc-6d8ca3c64471,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_42_length_14442_cov_36.052767
f4baeb5f-5bd0-4c4a-97fc-6d8ca3c64471,sul1_2_U12338:sul1_5_EU780013,True,NODE_42_length_14442_cov_36.052767
568a0499-9287-4060-b3a8-a0f902296cd3,sul2_2_AY034138,True,NODE_78_length_14865_cov_13.348255
e42253a6-b856-44e6-8c55-7720eb4eb95a,sul1_2_U12338:sul1_5_EU780013,True,NODE_60_length_6514_cov_60.121174
fa9eeccf-f9ea-4b16-bb5f-02a69d032f19,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_42_length_35645_cov_85.189327
c922e475-eeb4-46f9-a446-5d3438924062,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_6_length_229601_cov_28.268639
c922e475-eeb4-46f9-a446-5d3438924062,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_6_length_229601_cov_28.268639
bd248dc6-fa3d-4a09-b361-e704c449f031,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,True,NODE_19_length_93439_cov_52.839324
f88d1eff-a2be-4496-b03b-7a97dfff7189,sul1_2_U12338:sul1_5_EU780013,True,NODE_47_length_10468_cov_52.253489
e0c7f58a-4b12-4ac9-bd05-73e71e4b8d08,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_7_length_229601_cov_33.371691
e0c7f58a-4b12-4ac9-bd05-73e71e4b8d08,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_7_length_229601_cov_33.371691
8ecaa31e-7f30-4996-92d5-355e309fcbcf,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_8_length_221155_cov_35.357675
8ecaa31e-7f30-4996-92d5-355e309fcbcf,aph(3')-Ia_1_V00359:aph(3')-Ia_3_EF015636,True,NODE_56_length_6106_cov_30.995853
8ecaa31e-7f30-4996-92d5-355e309fcbcf,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_8_length_221155_cov_35.357675
b414800e-173c-4e35-bc63-ad1861e7b85b,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_4_AF313472,True,NODE_67_length_4623_cov_24.173119
b414800e-173c-4e35-bc63-ad1861e7b85b,dfrA7_1_AB161450,False,
2e0a5390-0251-4add-ba6b-ecab76fe6f9f,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2_2_JQ364967,True,NODE_60_length_11479_cov_21.049816
2e0a5390-0251-4add-ba6b-ecab76fe6f9f,sul1_2_U12338:sul1_5_EU780013,True,NODE_60_length_11479_cov_21.049816
39f73ab2-b167-4eaf-b1aa-97f46126c4fe,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_49_length_10198_cov_52.312914
39f73ab2-b167-4eaf-b1aa-97f46126c4fe,aph(6)-Id_1_M28829,False,
39f73ab2-b167-4eaf-b1aa-97f46126c4fe,sul1_2_U12338:sul1_5_EU780013,True,NODE_49_length_10198_cov_52.312914
39f73ab2-b167-4eaf-b1aa-97f46126c4fe,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_49_length_10198_cov_52.312914
23f50fbe-b9e5-4a3b-a231-4aef08d6208d,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,True,NODE_52_length_10660_cov_74.255221
aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696,sul1_2_U12338:sul1_39_AY522923:sul1_5_EU780013,False,
aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696,dfrA7_1_AB161450:dfrA7_5_AJ419170,True,NODE_10_length_182104_cov_29.281788
87dbafd9-d2cf-4325-96b7-a25c6b09c49c,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_46_length_6811_cov_56.760024
87dbafd9-d2cf-4325-96b7-a25c6b09c49c,sul1_2_U12338:sul1_5_EU780013,True,NODE_41_length_10119_cov_58.513444
9ecc4ebd-e86f-4d09-b1e8-ea33c5ad0e15,blaCMY-114_1_KM087846:blaCMY-2_1_X91840,True,NODE_21_length_55920_cov_101.094819
9ecc4ebd-e86f-4d09-b1e8-ea33c5ad0e15,sul2_9_FJ197818,False,
a2883541-cd94-4024-bc3b-26b903faeb07,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_59_length_4536_cov_40.230769
a2883541-cd94-4024-bc3b-26b903faeb07,sul2_2_AY034138:sul2_9_FJ197818,True,NODE_59_length_4536_cov_40.230769
a2883541-cd94-4024-bc3b-26b903faeb07,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_30_length_35820_cov_63.247405
b85a98ab-cc0a-4c8f-805a-6838d80967ef,blaCMY-114_1_KM087846:blaCMY-2_1_X91840,True,NODE_8_length_154423_cov_41.452095
b85a98ab-cc0a-4c8f-805a-6838d80967ef,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_8_length_154423_cov_41.452095
369cd5ea-9901-4a20-87b1-bac7fea4c2f5,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_4_AF313472,True,NODE_82_length_3779_cov_201.414641
ffb5f480-e3cf-4f6b-8f16-5418e940a11d,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:aadA5_1_AF137361:ant(3'')-Ia_1_X02340,False,
ffb5f480-e3cf-4f6b-8f16-5418e940a11d,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_5_AF321551,True,NODE_63_length_6659_cov_30.368733
ffb5f480-e3cf-4f6b-8f16-5418e940a11d,sul1_2_U12338:sul1_5_EU780013,True,NODE_44_length_20208_cov_22.702946
ffb5f480-e3cf-4f6b-8f16-5418e940a11d,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_44_length_20208_cov_22.702946
c14c0f32-2c63-4822-89a0-e913cb027c64,sul1_2_U12338:sul1_5_EU780013,True,NODE_34_length_17182_cov_50.801637
da133902-ea27-47e1-ad01-fdddf439ff6f,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_32_length_22237_cov_80.720894
6a56c663-642c-4cbb-b1e6-14879b47fd82,blaTEM-1B_1_AY458016:blaTEM-1D_1_AF188200,False,
b8ddfff0-d002-4e7c-9c8c-2ac3333a4b1c,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_37_length_33796_cov_79.866900
b8ddfff0-d002-4e7c-9c8c-2ac3333a4b1c,sul1_2_U12338:sul1_39_AY522923:sul1_5_EU780013,False,
b8ddfff0-d002-4e7c-9c8c-2ac3333a4b1c,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_37_length_33796_cov_79.866900
1cf9edc6-0b34-4dc2-bd0a-bce613848420,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_20_length_90234_cov_53.687334
c24b72c0-0f14-453d-86a2-d99ab98716e9,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_41_length_34570_cov_54.736323
c24b72c0-0f14-453d-86a2-d99ab98716e9,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_4_AF313472,True,NODE_41_length_34570_cov_54.736323
c24b72c0-0f14-453d-86a2-d99ab98716e9,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_41_length_34570_cov_54.736323
ba4fb8d7-a85b-4adc-ac5c-34005a971623,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_25_length_70938_cov_20.772879
ba4fb8d7-a85b-4adc-ac5c-34005a971623,dfrA14_4_AF393510:dfrA14_5_DQ388123,True,NODE_158_length_720_cov_50.419907
ba4fb8d7-a85b-4adc-ac5c-34005a971623,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_25_length_70938_cov_20.772879
505b96ed-a828-4c8b-b5ea-49c919988ccc,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_70_length_1762_cov_80.039152
505b96ed-a828-4c8b-b5ea-49c919988ccc,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625,True,NODE_64_length_3173_cov_103.030685
505b96ed-a828-4c8b-b5ea-49c919988ccc,aph(3'')-Ib_4_AF313472:aph(3'')-Ib_2_AF024602,True,NODE_51_length_11823_cov_50.145241
729532cc-8095-4666-9cc5-57dbb9f9ff43,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_44_length_6811_cov_88.344520
729532cc-8095-4666-9cc5-57dbb9f9ff43,sul1_2_U12338:sul1_5_EU780013,True,NODE_41_length_10118_cov_90.331043
c24c2789-1490-44f8-b4f3-62bd3b49b1f9,blaCTX-M-189_1_FJ657512:blaCTX-M-55_1_DQ810789,True,NODE_19_length_111984_cov_51.120564
0efc7b1e-fdd3-4c54-83b3-8acfe49c67f4,sul1_2_U12338:sul1_5_EU780013,True,NODE_72_length_6681_cov_46.990157
6cb38a69-1245-4a44-b97a-2994ce7a7dbd,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
962ae840-8297-4978-ac54-6eed7786164e,blaOXA-1_1_HQ170510,False,
0210aefa-83ca-448c-85e3-c671898e4de9,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_33_length_31233_cov_89.466299
c7bae241-c720-484e-968f-ec3891da7a77,sul1_2_U12338:sul1_5_EU780013,True,NODE_51_length_10217_cov_58.072485
aaa582d9-dc78-4d5f-951d-0f5b97454218,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_52_length_4675_cov_57.945846
aaa582d9-dc78-4d5f-951d-0f5b97454218,aph(6)-Id_4_CP000971:aph(6)-Id_1_M28829,True,NODE_53_length_4530_cov_54.697732
aaa582d9-dc78-4d5f-951d-0f5b97454218,sul1_2_U12338:sul1_5_EU780013,True,NODE_52_length_4675_cov_57.945846
aaa582d9-dc78-4d5f-951d-0f5b97454218,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_52_length_4675_cov_57.945846
00734a71-979c-4518-bec7-9cb9e2ad164a,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_46_length_11046_cov_30.124077
00734a71-979c-4518-bec7-9cb9e2ad164a,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_60_length_4531_cov_29.710148
00734a71-979c-4518-bec7-9cb9e2ad164a,sul1_2_U12338:sul1_5_EU780013,True,NODE_46_length_11046_cov_30.124077
00734a71-979c-4518-bec7-9cb9e2ad164a,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_46_length_11046_cov_30.124077
a5710097-8689-45e1-94a4-4af18d6da530,blaCMY-114_1_KM087846:blaCMY-2_1_X91840,True,NODE_109_length_1589_cov_27.777116
3fa6f13c-b26f-4e30-8da1-e562a763fd68,sul1_2_U12338:sul1_5_EU780013,True,NODE_54_length_6917_cov_69.572661
afc4899c-1c3c-4724-89ce-ad6b8061c8d2,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_17_length_103973_cov_87.015179
afc4899c-1c3c-4724-89ce-ad6b8061c8d2,aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_4_JQ480156:ant(3'')-Ia_1_X02340,True,NODE_18_length_95435_cov_31.607154
afc4899c-1c3c-4724-89ce-ad6b8061c8d2,aph(3'')-Ib_5_AF321551,False,
afc4899c-1c3c-4724-89ce-ad6b8061c8d2,dfrA14_4_AF393510:dfrA14_5_DQ388123,True,NODE_64_length_10830_cov_328.433739
afc4899c-1c3c-4724-89ce-ad6b8061c8d2,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_18_length_95435_cov_31.607154
185e8999-6e7d-4222-8105-b993fe204dfe,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
185e8999-6e7d-4222-8105-b993fe204dfe,sul2_2_AY034138:sul2_9_FJ197818,True,NODE_36_length_38425_cov_64.868963
e0c3d2a2-a107-4068-8095-f44f2482d6c8,blaLEN17_1_EF205593:blaSHV-100_1_AM941846:blaSHV-153_1_JX121120:blaSHV-1_1_AF148850:blaSHV-48_1_AY263404,True,NODE_60_length_4376_cov_95.236799
e0c3d2a2-a107-4068-8095-f44f2482d6c8,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_2_FJ591054:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_46_length_7137_cov_101.108357
e0c3d2a2-a107-4068-8095-f44f2482d6c8,sul1_2_U12338:sul1_5_EU780013,True,NODE_46_length_7137_cov_101.108357
33a208b2-62aa-46b2-873e-d013f5bae79d,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2_2_JQ364967,True,NODE_18_length_119350_cov_54.321079
33a208b2-62aa-46b2-873e-d013f5bae79d,sul1_2_U12338:sul1_5_EU780013,True,NODE_18_length_119350_cov_54.321079
0756600d-3aaa-4e6d-903e-ca1013923338,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
bfe47c8d-5400-42b0-9fd2-93ff698a367f,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2_2_JQ364967,True,NODE_49_length_10548_cov_95.336071
bfe47c8d-5400-42b0-9fd2-93ff698a367f,sul1_2_U12338:sul1_5_EU780013,True,NODE_49_length_10548_cov_95.336071
c00bae1b-6c27-4a33-8aa2-f185105c29bc,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
e64729b9-15e6-4fa1-b4d2-42f1c6aa8008,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_92_length_3248_cov_158.892148
e64729b9-15e6-4fa1-b4d2-42f1c6aa8008,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_152_length_722_cov_96.161240
5c6b6f2e-6256-4ec9-8f89-e1e65c6437dc,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_39_length_35645_cov_66.601608
3ee3a0a1-5960-4fa2-a4b6-ebbd5ba3b527,aadA15_1_DQ393783,False,
1dfe35c6-2967-4baf-b8af-0c2958dc841b,dfrA21_1_AY552589:dfrA22_2_KF525301:dfrA22_5_AJ968952,True,NODE_74_length_3673_cov_185.736930
84990a48-0bfb-4e63-af96-bec768bad4bb,aac(3)-IV_1_DQ241380:aac(3)-IVa_1_X01385,True,NODE_85_length_8434_cov_205.744765
84990a48-0bfb-4e63-af96-bec768bad4bb,aadA11_2_AJ567827:aadA12_1_AY665771:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,True,NODE_106_length_4612_cov_202.366262
b5914cd3-bf76-49e6-8726-1626213d59ad,blaACT-15_1_JX440356,False,
0bd449f2-b6f5-4f3f-bbb8-5784415c6899,blaTEM-1B_1_AY458016:blaTEM-22_1_Y17583,True,NODE_65_length_11065_cov_107.220695
0bd449f2-b6f5-4f3f-bbb8-5784415c6899,aph(3'')-Ib_5_AF321551,False,
0bd449f2-b6f5-4f3f-bbb8-5784415c6899,dfrA14_4_AF393510:dfrA14_5_DQ388123,True,NODE_18_length_105857_cov_102.769465
d9ad49c9-ddf1-4243-83fc-2aa4b84d6307,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_30_length_25163_cov_58.863470
d9ad49c9-ddf1-4243-83fc-2aa4b84d6307,sul1_2_U12338:sul1_5_EU780013,True,NODE_30_length_25163_cov_58.863470
