isolate,pattern,agreement
7a608ce5-5f8f-4afc-92cf-6d3d4de78d55,aac(6')-Ib-cr_1_DQ303918,True
7a608ce5-5f8f-4afc-92cf-6d3d4de78d55,aac(3)-IId_1_EU022314,True
7a608ce5-5f8f-4afc-92cf-6d3d4de78d55,aadA5_1_AF137361,True
7a608ce5-5f8f-4afc-92cf-6d3d4de78d55,sul1_2_U12338:sul1_5_EU780013,False
7a608ce5-5f8f-4afc-92cf-6d3d4de78d55,dfrA17_1_FJ460238,True
7bd9dfe3-26df-4b84-8e65-d58cf98ac3a6,aac(3)-IV_1_DQ241380:aac(3)-IVa_1_X01385,False
7bd9dfe3-26df-4b84-8e65-d58cf98ac3a6,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA22_1_AM261837:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
7bd9dfe3-26df-4b84-8e65-d58cf98ac3a6,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,False
7bd9dfe3-26df-4b84-8e65-d58cf98ac3a6,aph(4)-Ia_1_V01499,True
7bd9dfe3-26df-4b84-8e65-d58cf98ac3a6,aph(6)-Id_1_M28829,True
7bd9dfe3-26df-4b84-8e65-d58cf98ac3a6,sul1_2_U12338:sul1_5_EU780013,False
7bd9dfe3-26df-4b84-8e65-d58cf98ac3a6,dfrA1_7_AJ400733:dfrA1_8_X00926,False
b513df32-d7ba-4aa3-adb9-f32451dcfc8f,aph(3'')-Ib_5_AF321551,False
b513df32-d7ba-4aa3-adb9-f32451dcfc8f,aph(6)-Id_1_M28829,True
b513df32-d7ba-4aa3-adb9-f32451dcfc8f,sul2_2_AY034138,True
b513df32-d7ba-4aa3-adb9-f32451dcfc8f,dfrA14_4_AF393510:dfrA14_5_DQ388123,False
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,blaCTX-M-15_1_AY044436,True
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,blaOXA-1_1_HQ170510,True
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,blaTEM-1B_1_AY458016,True
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,aac(6')-Ib-cr_1_DQ303918,True
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,aac(3)-IId_1_EU022314,True
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,aadA5_1_AF137361,True
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,aph(3'')-Ib_5_AF321551,True
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,sul1_2_U12338:sul1_5_EU780013,False
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,sul2_2_AY034138,True
c83e226c-3d7a-491e-a4a1-ba6ae3b536e9,dfrA17_1_FJ460238,True
ba0efe47-9e8d-4fa0-8b4b-f6720b5c8eb5,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,False
ba0efe47-9e8d-4fa0-8b4b-f6720b5c8eb5,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,False
ba0efe47-9e8d-4fa0-8b4b-f6720b5c8eb5,aph(6)-Id_1_M28829,True
ba0efe47-9e8d-4fa0-8b4b-f6720b5c8eb5,sul3_2_AJ459418,True
ba0efe47-9e8d-4fa0-8b4b-f6720b5c8eb5,dfrA12_8_AM040708,True
805ee933-4cd8-4e5b-8d8d-edfb2ed46406,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False
805ee933-4cd8-4e5b-8d8d-edfb2ed46406,sul3_2_AJ459418,True
22abaadf-72e8-4482-bce3-bde45ddb1550,blaTEM-1B_1_AY458016,True
608b3512-2eb0-4c49-be5a-d2b9fb1b02fd,qnrS1_1_AB187515:qnrS6_1_HQ631376,False
608b3512-2eb0-4c49-be5a-d2b9fb1b02fd,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2b_1_D43625,False
608b3512-2eb0-4c49-be5a-d2b9fb1b02fd,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,False
608b3512-2eb0-4c49-be5a-d2b9fb1b02fd,aph(6)-Id_1_M28829,True
5b154049-20f0-4fa8-a35e-1d5bc9e56a2e,blaTEM-1D_1_AF188200,True
0a0c39e3-22b0-433f-aa5c-b16610b8041a,blaTEM-1B_1_AY458016,True
0a0c39e3-22b0-433f-aa5c-b16610b8041a,aph(3'')-Ib_5_AF321551,True
0a0c39e3-22b0-433f-aa5c-b16610b8041a,aph(6)-Id_1_M28829,True
0a0c39e3-22b0-433f-aa5c-b16610b8041a,sul2_3_HQ840942,True
0a0c39e3-22b0-433f-aa5c-b16610b8041a,dfrA30_1_AM997279:dfrA5_1_X12868,False
6b335370-8663-492d-923a-ddbc44b90a88,blaTEM-1B_1_AY458016,True
f4937c34-f805-4e66-b4e0-9a10ba77f347,blaLEN12_1_AJ635406:blaSHV-100_1_AM941846:blaSHV-102_1_EU024485:blaSHV-153_1_JX121120:blaSHV-1_1_AF148850:blaSHV-48_1_AY263404,False
f4937c34-f805-4e66-b4e0-9a10ba77f347,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
f4937c34-f805-4e66-b4e0-9a10ba77f347,sul1_2_U12338:sul1_5_EU780013,False
a0b33e92-c0a6-40a4-8544-4b008bd21164,blaTEM-1C_1_FJ560503,True
d0ccf426-c918-4c6c-86c7-3b4726596d96,blaTEM-1B_1_AY458016,True
d0ccf426-c918-4c6c-86c7-3b4726596d96,aph(3'')-Ib_5_AF321551,True
d0ccf426-c918-4c6c-86c7-3b4726596d96,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
d0ccf426-c918-4c6c-86c7-3b4726596d96,sul2_2_AY034138,True
7bc4aea8-be8d-41f9-ab0a-995f8a86b406,blaLEN12_1_AJ635406:blaSHV-100_1_AM941846:blaSHV-153_1_JX121120:blaSHV-1_1_AF148850:blaSHV-48_1_AY263404,False
a19713e0-82b5-491d-bd94-0d7941ec4387,blaTEM-1B_1_AY458016,True
a19713e0-82b5-491d-bd94-0d7941ec4387,aadA5_1_AF137361,True
a19713e0-82b5-491d-bd94-0d7941ec4387,aph(3'')-Ib_5_AF321551,True
a19713e0-82b5-491d-bd94-0d7941ec4387,aph(6)-Id_1_M28829,True
a19713e0-82b5-491d-bd94-0d7941ec4387,sul1_2_U12338:sul1_5_EU780013,False
a19713e0-82b5-491d-bd94-0d7941ec4387,sul2_3_HQ840942,True
a19713e0-82b5-491d-bd94-0d7941ec4387,dfrA17_1_FJ460238,True
1fb6e2be-bd63-480b-8b28-1898928b5d1d,blaCTX-M-15_1_AY044436,True
1fb6e2be-bd63-480b-8b28-1898928b5d1d,blaOXA-1_1_HQ170510,True
1fb6e2be-bd63-480b-8b28-1898928b5d1d,aac(6')-Ib-cr_1_DQ303918,True
1fb6e2be-bd63-480b-8b28-1898928b5d1d,aadA5_1_AF137361,True
1fb6e2be-bd63-480b-8b28-1898928b5d1d,sul1_2_U12338:sul1_5_EU780013,False
1fb6e2be-bd63-480b-8b28-1898928b5d1d,dfrA17_1_FJ460238,True
d9a79835-398b-4a6c-8c27-67038c6d3f16,blaTEM-135_1_GQ896333:blaTEM-1B_1_AY458016,False
d9a79835-398b-4a6c-8c27-67038c6d3f16,qnrS1_1_AB187515:qnrS2_1_DQ485530,False
d9a79835-398b-4a6c-8c27-67038c6d3f16,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
d9a79835-398b-4a6c-8c27-67038c6d3f16,sul3_2_AJ459418,True
d9a79835-398b-4a6c-8c27-67038c6d3f16,dfrA15_2_AF221900,True
a3c98162-1503-44a0-87bd-dc2ce86260c7,blaTEM-1B_1_AY458016,True
a839437e-c49f-4351-a1a8-125491471ca4,dfrA17_1_FJ460238,False
595aba1c-10aa-4334-aacc-923e4b7e7e4b,blaTEM-1A_1_HM749966,True
31695b2f-6223-4f17-8869-cf93e6403258,dfrA30_1_AM997279:dfrA5_1_X12868,False
42198580-27f6-45ac-b208-4785ab399432,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
42198580-27f6-45ac-b208-4785ab399432,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_4_AF313472,False
42198580-27f6-45ac-b208-4785ab399432,aph(6)-Id_1_M28829,True
42198580-27f6-45ac-b208-4785ab399432,dfrA1_7_AJ400733:dfrA1_8_X00926,False
aeeb649b-7d10-4680-be2b-7152deac88b4,blaTEM-1B_1_AY458016,True
aeeb649b-7d10-4680-be2b-7152deac88b4,aph(3'')-Ib_5_AF321551,True
aeeb649b-7d10-4680-be2b-7152deac88b4,aph(3')-Ia_1_V00359,True
aeeb649b-7d10-4680-be2b-7152deac88b4,aph(6)-Id_1_M28829,True
aeeb649b-7d10-4680-be2b-7152deac88b4,sul2_3_HQ840942,True
aeeb649b-7d10-4680-be2b-7152deac88b4,dfrA30_1_AM997279:dfrA5_1_X12868,False
d5f95895-905e-4bca-abbc-f7cb24abeb61,blaTEM-1B_1_AY458016,True
d5f95895-905e-4bca-abbc-f7cb24abeb61,aac(3)-IId_1_EU022314,True
d5f95895-905e-4bca-abbc-f7cb24abeb61,aadA5_1_AF137361,True
d5f95895-905e-4bca-abbc-f7cb24abeb61,aph(3'')-Ib_5_AF321551,True
d5f95895-905e-4bca-abbc-f7cb24abeb61,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
d5f95895-905e-4bca-abbc-f7cb24abeb61,sul1_2_U12338:sul1_5_EU780013,False
d5f95895-905e-4bca-abbc-f7cb24abeb61,sul2_2_AY034138,True
d5f95895-905e-4bca-abbc-f7cb24abeb61,dfrA17_1_FJ460238,True
0cd90d7d-7d48-4dad-8293-b297c6acf950,dfrA1_7_AJ400733:dfrA1_8_X00926,False
f286bf7e-807e-4ddb-919e-e2225d2dfab5,blaTEM-1B_1_AY458016,True
f57898d2-5e4d-43de-b031-973811b63671,blaTEM-1B_1_AY458016,True
f57898d2-5e4d-43de-b031-973811b63671,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
f57898d2-5e4d-43de-b031-973811b63671,sul1_2_U12338:sul1_5_EU780013,False
f57898d2-5e4d-43de-b031-973811b63671,sul2_3_HQ840942,True
f57898d2-5e4d-43de-b031-973811b63671,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,False
7ad5094d-1558-4a52-85bc-ac9cf3319e41,blaCMY-114_1_KM087846:blaCMY-2_1_X91840,False
7ad5094d-1558-4a52-85bc-ac9cf3319e41,aac(3)-VIa_2_NC_009838,True
7ad5094d-1558-4a52-85bc-ac9cf3319e41,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
7ad5094d-1558-4a52-85bc-ac9cf3319e41,sul1_2_U12338:sul1_5_EU780013,False
7ad5094d-1558-4a52-85bc-ac9cf3319e41,sul2_2_AY034138,True
2495349a-a7a7-44d0-8248-59217b9ccdfd,blaTEM-1B_1_AY458016,True
2495349a-a7a7-44d0-8248-59217b9ccdfd,aph(3'')-Ib_5_AF321551,True
2495349a-a7a7-44d0-8248-59217b9ccdfd,aph(6)-Id_1_M28829,True
2495349a-a7a7-44d0-8248-59217b9ccdfd,sul1_39_AY522923:sul1_5_EU780013:sul1_8_JN581942,False
2495349a-a7a7-44d0-8248-59217b9ccdfd,sul2_3_HQ840942,True
2495349a-a7a7-44d0-8248-59217b9ccdfd,dfrA7_1_AB161450:dfrA7_5_AJ419170,False
e4c60651-d53e-42b2-b55a-3fd52041a438,blaTEM-1B_1_AY458016,True
e4c60651-d53e-42b2-b55a-3fd52041a438,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,False
e4c60651-d53e-42b2-b55a-3fd52041a438,aph(6)-Id_1_M28829,True
e4c60651-d53e-42b2-b55a-3fd52041a438,sul1_2_U12338:sul1_5_EU780013,False
e4c60651-d53e-42b2-b55a-3fd52041a438,sul2_2_AY034138,True
e4c60651-d53e-42b2-b55a-3fd52041a438,dfrA7_1_AB161450:dfrA7_5_AJ419170,False
0ca20a4c-4aa6-4a3d-94c0-67749bb48a3c,blaTEM-1A_1_HM749966,True
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,blaCMY-114_1_KM087846:blaCMY-2_1_X91840,False
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,blaCTX-M-15_1_AY044436,True
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,blaOXA-181_1_CM004561:blaOXA-204_1_KP027885,False
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,blaOXA-1_1_HQ170510,True
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,blaTEM-1B_1_AY458016,True
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,aac(6')-Ib-cr_1_DQ303918,True
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,qnrS1_1_AB187515:qnrS2_1_DQ485530,False
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,aac(3)-IId_1_EU022314,True
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,aadA5_1_AF137361,True
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,aph(3'')-Ib_5_AF321551,True
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,aph(6)-Id_1_M28829,True
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,sul1_2_U12338:sul1_5_EU780013,False
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,sul2_3_HQ840942,True
522e9ac9-8e9c-4709-a736-ec4889eb9c7f,dfrA17_1_FJ460238,True
8994ebad-28ce-4915-80a9-e97fca40fef0,blaTEM-1B_1_AY458016:blaTEM-1D_1_AF188200,False
8994ebad-28ce-4915-80a9-e97fca40fef0,aph(3'')-Ib_5_AF321551,True
8994ebad-28ce-4915-80a9-e97fca40fef0,aph(3')-Ia_1_V00359,True
8994ebad-28ce-4915-80a9-e97fca40fef0,aph(6)-Id_1_M28829,True
8994ebad-28ce-4915-80a9-e97fca40fef0,sul2_3_HQ840942,True
1473f11c-f093-4226-b43d-769fbe75a462,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
1473f11c-f093-4226-b43d-769fbe75a462,sul1_2_U12338:sul1_5_EU780013,False
1473f11c-f093-4226-b43d-769fbe75a462,dfrA1_7_AJ400733:dfrA1_8_X00926,False
242c06fb-62a2-4fcd-9a3a-770305b89c44,blaTEM-1B_1_AY458016,False
2affa3a9-2768-4361-b279-9cb14f2c1822,blaTEM-1B_1_AY458016,True
2affa3a9-2768-4361-b279-9cb14f2c1822,aadA5_1_AF137361,True
2affa3a9-2768-4361-b279-9cb14f2c1822,aph(3'')-Ib_5_AF321551,True
2affa3a9-2768-4361-b279-9cb14f2c1822,aph(6)-Id_1_M28829,True
2affa3a9-2768-4361-b279-9cb14f2c1822,sul1_2_U12338:sul1_5_EU780013,False
2affa3a9-2768-4361-b279-9cb14f2c1822,sul2_3_HQ840942,True
2affa3a9-2768-4361-b279-9cb14f2c1822,dfrA17_1_FJ460238,True
8d085c80-e941-48cd-89c4-485dbd2835d3,blaTEM-21_1_Y17582,False
767a2f66-1b21-4e44-a8a5-267e909654f6,blaTEM-1C_1_FJ560503,True
767a2f66-1b21-4e44-a8a5-267e909654f6,aph(3'')-Ib_5_AF321551,True
767a2f66-1b21-4e44-a8a5-267e909654f6,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
767a2f66-1b21-4e44-a8a5-267e909654f6,sul2_2_AY034138,True
a651dde7-4def-45dc-be1b-f0ee332c775e,blaTEM-1D_1_AF188200,True
db4eea01-7f37-4ed3-ab02-d3a3c39f69ec,blaTEM-1B_1_AY458016,True
1f26c96d-3be5-4166-899f-979bd3ee9599,blaTEM-1B_1_AY458016,True
1f26c96d-3be5-4166-899f-979bd3ee9599,aadA15_1_DQ393783:aadA1_4_JQ480156:ant(3'')-Ia_1_X02340,False
1f26c96d-3be5-4166-899f-979bd3ee9599,aph(3'')-Ib_5_AF321551,True
1f26c96d-3be5-4166-899f-979bd3ee9599,aph(6)-Id_1_M28829,True
1f26c96d-3be5-4166-899f-979bd3ee9599,sul2_3_HQ840942,True
1f26c96d-3be5-4166-899f-979bd3ee9599,dfrA1_7_AJ400733:dfrA1_8_X00926,False
cc511786-170b-47bf-b14c-24899387915c,blaCTX-M-139_1_KC107824:blaCTX-M-15_1_AY044436:blaCTX-M-183_1_KX263246,False
cc511786-170b-47bf-b14c-24899387915c,blaOXA-1_1_HQ170510,True
cc511786-170b-47bf-b14c-24899387915c,aac(6')-Ib-cr_1_DQ303918,True
cc511786-170b-47bf-b14c-24899387915c,aadA5_1_AF137361,True
cc511786-170b-47bf-b14c-24899387915c,sul1_2_U12338:sul1_5_EU780013,False
cc511786-170b-47bf-b14c-24899387915c,dfrA17_1_FJ460238,True
f7d814d6-787a-4f84-b5fa-2b4e5812e8e7,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
f7d814d6-787a-4f84-b5fa-2b4e5812e8e7,aph(3'')-Ib_3_AF321550:aph(3'')-Ib_4_AF313472:aph(3'')-Ib_2_AF024602,False
f7d814d6-787a-4f84-b5fa-2b4e5812e8e7,aph(6)-Id_1_M28829,True
f7d814d6-787a-4f84-b5fa-2b4e5812e8e7,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,False
624ce1ac-dd85-454a-b797-50faeffae43b,blaTEM-1B_1_AY458016,True
624ce1ac-dd85-454a-b797-50faeffae43b,aac(3)-IId_1_EU022314,True
624ce1ac-dd85-454a-b797-50faeffae43b,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2b_1_D43625:aadA5_1_AF137361,False
624ce1ac-dd85-454a-b797-50faeffae43b,aph(3'')-Ib_5_AF321551,True
624ce1ac-dd85-454a-b797-50faeffae43b,aph(3')-Ia_1_V00359,True
624ce1ac-dd85-454a-b797-50faeffae43b,aph(6)-Id_1_M28829,True
624ce1ac-dd85-454a-b797-50faeffae43b,sul2_3_HQ840942,True
624ce1ac-dd85-454a-b797-50faeffae43b,sul3_2_AJ459418,True
624ce1ac-dd85-454a-b797-50faeffae43b,dfrA17_1_FJ460238,True
dfad8f45-820d-49a1-b0ae-a70e06f6012f,blaTEM-1B_1_AY458016,True
dfad8f45-820d-49a1-b0ae-a70e06f6012f,aadA15_1_DQ393783:aadA1_4_JQ480156:aadA24_1_AM711129:aadA24_1_DQ677333:aadA2b_1_D43625:aadA3_1_AF047479,False
dfad8f45-820d-49a1-b0ae-a70e06f6012f,sul3_2_AJ459418,False
dfad8f45-820d-49a1-b0ae-a70e06f6012f,dfrA12_8_AM040708,False
b8765237-e7ed-4fe1-8cf0-c8c9aa676882,blaTEM-1B_1_AY458016,True
e8b26a0c-703c-46cf-9d06-8a4329ad4279,blaTEM-1B_1_AY458016,True
e8b26a0c-703c-46cf-9d06-8a4329ad4279,aph(3'')-Ib_5_AF321551,True
e8b26a0c-703c-46cf-9d06-8a4329ad4279,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
e8b26a0c-703c-46cf-9d06-8a4329ad4279,sul2_2_AY034138,True
e8b26a0c-703c-46cf-9d06-8a4329ad4279,dfrA17_1_FJ460238,True
729532cc-8095-4666-9cc5-57dbb9f9ff43,blaTEM-1B_1_AY458016,True
729532cc-8095-4666-9cc5-57dbb9f9ff43,aac(3)-IId_1_EU022314,True
729532cc-8095-4666-9cc5-57dbb9f9ff43,aadA5_1_AF137361,True
729532cc-8095-4666-9cc5-57dbb9f9ff43,aph(3'')-Ib_5_AF321551,True
729532cc-8095-4666-9cc5-57dbb9f9ff43,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
729532cc-8095-4666-9cc5-57dbb9f9ff43,sul1_2_U12338:sul1_5_EU780013,False
729532cc-8095-4666-9cc5-57dbb9f9ff43,sul2_2_AY034138,True
729532cc-8095-4666-9cc5-57dbb9f9ff43,dfrA17_1_FJ460238,True
09ce3660-d309-41a5-bd7f-24f9bf45915e,blaTEM-1C_1_FJ560503,True
09ce3660-d309-41a5-bd7f-24f9bf45915e,aph(3'')-Ib_5_AF321551,False
09ce3660-d309-41a5-bd7f-24f9bf45915e,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
09ce3660-d309-41a5-bd7f-24f9bf45915e,sul2_2_AY034138,True
09ce3660-d309-41a5-bd7f-24f9bf45915e,dfrA14_4_AF393510:dfrA14_5_DQ388123,False
76a348c0-a385-4932-9bab-b2ad03358420,blaTEM-1B_1_AY458016,True
1e87c34e-1ce7-4b4f-ae1b-96130cff8405,blaCTX-M-15_1_AY044436,True
1e87c34e-1ce7-4b4f-ae1b-96130cff8405,aadA5_1_AF137361,True
1e87c34e-1ce7-4b4f-ae1b-96130cff8405,sul1_2_U12338:sul1_5_EU780013,False
1e87c34e-1ce7-4b4f-ae1b-96130cff8405,dfrA17_1_FJ460238,True
66711c3f-4b8d-411f-a5fb-66a445d1de34,blaTEM-1B_1_AY458016,True
66711c3f-4b8d-411f-a5fb-66a445d1de34,aph(3'')-Ib_5_AF321551,True
66711c3f-4b8d-411f-a5fb-66a445d1de34,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
66711c3f-4b8d-411f-a5fb-66a445d1de34,sul2_2_AY034138,True
66711c3f-4b8d-411f-a5fb-66a445d1de34,dfrA8_1_U10186,True
287f6983-53c3-478a-8961-f93d67b6d997,blaTEM-1B_1_AY458016,True
287f6983-53c3-478a-8961-f93d67b6d997,aph(3'')-Ib_5_AF321551,True
287f6983-53c3-478a-8961-f93d67b6d997,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
287f6983-53c3-478a-8961-f93d67b6d997,sul2_2_AY034138,True
287f6983-53c3-478a-8961-f93d67b6d997,dfrA14_1_KF921535:dfrA14_5_DQ388123,False
7e482688-a643-41e4-8ee3-47c4178a0e00,aph(6)-Id_1_M28829,False
7e482688-a643-41e4-8ee3-47c4178a0e00,dfrA14_4_AF393510,False
868dc693-4c91-4364-b80b-a65ee851a187,blaCTX-M-15_1_AY044436,True
868dc693-4c91-4364-b80b-a65ee851a187,blaOXA-1_1_HQ170510,True
868dc693-4c91-4364-b80b-a65ee851a187,aac(6')-Ib-cr_1_DQ303918,True
868dc693-4c91-4364-b80b-a65ee851a187,aadA5_1_AF137361,True
868dc693-4c91-4364-b80b-a65ee851a187,sul1_2_U12338:sul1_5_EU780013,False
868dc693-4c91-4364-b80b-a65ee851a187,dfrA17_1_FJ460238,True
0756600d-3aaa-4e6d-903e-ca1013923338,blaTEM-1C_1_FJ560503,True
0756600d-3aaa-4e6d-903e-ca1013923338,aph(3'')-Ib_5_AF321551,True
0756600d-3aaa-4e6d-903e-ca1013923338,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
0756600d-3aaa-4e6d-903e-ca1013923338,sul2_2_AY034138,True
67a8477b-14d4-4d6e-b1a8-c26ee15e7fc8,blaTEM-1B_1_AY458016,True
67a8477b-14d4-4d6e-b1a8-c26ee15e7fc8,aph(3'')-Ib_5_AF321551,True
67a8477b-14d4-4d6e-b1a8-c26ee15e7fc8,aph(6)-Id_1_M28829,True
67a8477b-14d4-4d6e-b1a8-c26ee15e7fc8,sul1_2_U12338:sul1_39_AY522923:sul1_5_EU780013,False
67a8477b-14d4-4d6e-b1a8-c26ee15e7fc8,sul2_3_HQ840942,True
67a8477b-14d4-4d6e-b1a8-c26ee15e7fc8,dfrA7_1_AB161450:dfrA7_5_AJ419170,False
6811ffce-33be-42ff-886a-dc2272051fb2,blaTEM-1B_1_AY458016,True
6811ffce-33be-42ff-886a-dc2272051fb2,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
6811ffce-33be-42ff-886a-dc2272051fb2,aph(3'')-Ib_5_AF321551,True
6811ffce-33be-42ff-886a-dc2272051fb2,aph(3')-Ia_1_V00359,True
6811ffce-33be-42ff-886a-dc2272051fb2,aph(6)-Id_1_M28829,True
6811ffce-33be-42ff-886a-dc2272051fb2,sul2_3_HQ840942,True
6811ffce-33be-42ff-886a-dc2272051fb2,dfrA1_7_AJ400733:dfrA1_8_X00926,False
42386db1-be8c-4a1f-8ed5-329da18451a3,blaTEM-1C_1_FJ560503,True
9ff61dbd-b35d-4e6d-a7fb-6712fe4b0e73,blaTEM-1B_1_AY458016,True
9ff61dbd-b35d-4e6d-a7fb-6712fe4b0e73,qnrS1_1_AB187515:qnrS6_1_HQ631376,False
9ff61dbd-b35d-4e6d-a7fb-6712fe4b0e73,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2b_1_D43625,False
9ff61dbd-b35d-4e6d-a7fb-6712fe4b0e73,aph(3'')-Ib_5_AF321551,True
9ff61dbd-b35d-4e6d-a7fb-6712fe4b0e73,aph(3')-Ia_1_V00359,True
9ff61dbd-b35d-4e6d-a7fb-6712fe4b0e73,aph(6)-Id_1_M28829,True
9ff61dbd-b35d-4e6d-a7fb-6712fe4b0e73,sul2_3_HQ840942,True
9ff61dbd-b35d-4e6d-a7fb-6712fe4b0e73,dfrA30_1_AM997279:dfrA5_1_X12868,False
fd95524d-aacd-4dd9-9537-49fef9630209,blaTEM-126_1_AY628199:blaTEM-135_1_GQ896333:blaTEM-1B_1_AY458016,False
fd95524d-aacd-4dd9-9537-49fef9630209,qnrS1_1_AB187515:qnrS2_1_DQ485530,False
fd95524d-aacd-4dd9-9537-49fef9630209,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
fd95524d-aacd-4dd9-9537-49fef9630209,sul3_2_AJ459418,True
fd95524d-aacd-4dd9-9537-49fef9630209,dfrA15_2_AF221900,True
a43d5e84-3063-46b2-be3a-1f51314f74bb,blaCTX-M-15_1_AY044436,True
a43d5e84-3063-46b2-be3a-1f51314f74bb,blaTEM-1B_1_AY458016,True
a43d5e84-3063-46b2-be3a-1f51314f74bb,sul2_2_AY034138,True
e0c7f58a-4b12-4ac9-bd05-73e71e4b8d08,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
e0c7f58a-4b12-4ac9-bd05-73e71e4b8d08,aph(3')-Ia_1_V00359,True
e0c7f58a-4b12-4ac9-bd05-73e71e4b8d08,dfrA1_7_AJ400733:dfrA1_8_X00926,False
